title,descripcion,salario,experience_text,url,company,location,source,salario_numerico,seniority,years_required,skills
Analista De Planificación De Ventas,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=13,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Contador Junior, Analista De Planificación De Ventas",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=13,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Contabilidad Junior,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=13,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Contable Con Experiencia En Tiendas Físicas,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=13,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Asesor Tributario Senior,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=13,No especificada,Chile,Computrabajo,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Financiero Corporativo,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=13,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Datos Y Procesos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=13,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Logistica Y Mantenimiento It,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=13,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Control,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=13,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Datos Y Automatización,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=12,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contabilidad,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=12,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Comercio Exterior,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=12,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Senior De Inventarios Y Sql  Con Experiencia En Retail O Cd,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=12,No especificada,Chile,Computrabajo,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Facturación,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=12,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Repuestos – Maquinaria Pesada – Antofagasta (La Negra),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=12,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Tesorería Contador,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=12,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Remuneraciones,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=12,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Inventario,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=12,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Para Laboratorio,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=12,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Rr.Hh En  Pudahuel,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=12,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Junior De Contabilidad Con Experiencia De Tiendas Físicas,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=12,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Asistente E Commerce  Plataformas Digitales,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=11,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Logistica Y Mantenimiento,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=11,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Químico Chillán (Reemplazo),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=11,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Compras,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=11,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Adquisiciones  En Dispositivos Médicos Ingeniero(A) Industrial,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=11,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Impuesto Con Inglés Conversacional,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=11,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Facturación $1.000.000 Liquidos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=11,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Técnico Funcional De Erp,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=11,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Vendedor Canal Institucional Terreno 1 Millón Asegurado,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=11,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista  De Logística Con Experiencia En Inventarios 745.000 Líquidos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=11,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Logistico,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=11,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Importante Empresa Requiere Integrar A Su Equipo De Trabajo Analista En Rrhh,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=11,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Cobranza $1.200.000.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Comex (San Bernardo),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Programador Erp Dataflex,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Compras E Inventario /Lun A Vie $1.100.000 Líquidos  + Colación Y Bus,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Compras E Inventario /Lun A Vie + Colación Y Bus,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Remuneraciones Y Administración De Personas (Rrhh) $1.000.000 Líquidos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Cobranza,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Existencia,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Crédito Y Cobranza / Lo Barnechea,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Remuneraciones Jr.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contable 5X2/ Calama,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Control De Gestión – Vitacura,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Asesor Prevencionista $1.350.000 Calama,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contable Maui And Sons,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Licitaciones,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=10,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Contador Analista De Costos Y Existencias,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=9,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Facturación Y Cobranzas (Calama),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=9,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contable Junior Santiago,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=9,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contable Sap Bo,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=9,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Riesgo De Crédito,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=9,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Senior De Compras,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=9,No especificada,Chile,Computrabajo,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Reclutamiento,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=9,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Control De Gestión Y Compras – Renca (Consumo Masivo),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=9,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Controller De Compras Y Cuentas Claves – Renca (Lunes A Viernes),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=9,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Inventarios Pudahuel,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=9,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contable Y Cobranza,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=9,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Administración Y Control De Gestión – Las Condes,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Logistica Y Mantenimiento,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Asesor De Ventas Diseño De Interiores $700.000,  Las Condes (Las Condes Design)",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Control Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Customer Service Analyst,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Rrhh (Con Experiencia En Desarrollo Organizacional),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contable Senior Con Experiencia En Sap B One,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Gestión Y Control – Concepcion,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Control De Gestión En Rr.Hh $1.500.000,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Tesorería Puente Alto,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Rr.Hh / Pudahuel,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contable – Factoring Itaú,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Control De Gestión – Infraestructura,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=8,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contabilidad Senior,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=7,No especificada,Chile,Computrabajo,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Programador Ewm,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Crédito,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Logístico,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Encargado De Administración Y Finanzas,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Compras,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Conciliaciones,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Control De Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Analista Erp, Con Experiencia En Implementación Y Soporte.",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Rrhh Y Remuneraciones Senior Rubro Ferroviario,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=7,No especificada,Chile,Computrabajo,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Gestión Del Desempeño,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Analista De Administración De Personal, La Serena",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Administrativo En Calama,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=7,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Vendedor Mayorista Terreno 1 Millón Asegurado Consumo Masivo,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Producción,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Cuentas Por Pagar// Remplazo 2 Meses Aprox// $900.000,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Inventarios Y Operaciones,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Finanzas Presencial Las Condes,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Erp,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contable 1.200.000,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contable Junior  Concepción,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=6,No especificada,Chile,Computrabajo,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Inventario,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Facturación,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contable Tributario,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-consultor-erp?p=6,No especificada,Chile,Computrabajo,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
