web-scraper-order,web-scraper-start-url,titulo,descripcion,salario,experiencia
"1762087574-420","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista de Inventario","","",""
"1762087574-421","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista de Datos / GCP","","",""
"1762087574-422","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Ingeniero de Proyectos TI","","",""
"1762087574-423","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Data Analyst / GCP","","",""
"1762087574-424","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista de operaciones","","",""
"1762087574-425","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","Analista Técnico ServiceNow / ITSM","","",""
"1762087574-426","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","","","Presencial y remoto",""
"1762087574-427","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","","","Presencial y remoto",""
"1762087574-428","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","","","Presencial y remoto",""
"1762087574-429","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","","","$ 1.100.000,00 (Mensual)",""
"1762087574-430","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","","","$ 800.000,00 (Mensual)",""
"1762087574-431","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","","","$ 1.000.000,00 (Mensual)",""
"1762087574-432","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","","","$ 1.050.000,00 (Mensual)",""
"1762087574-433","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","","","Remoto",""
"1762087574-434","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","","","Remoto",""
"1762087574-435","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","","","Presencial y remoto",""
"1762087574-436","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","","","Remoto",""
"1762087574-437","https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio","","","Presencial y remoto",""
