web-scraper-order,web-scraper-start-url,titulo,descripcion,salario,experiencia
"1762088105-216","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2","","","$ 1.000.000,00 (Mensual)",""
"1762088105-217","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2","","","$ 1.050.000,00 (Mensual)",""
"1762088105-218","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2","","","$ 1.050.000,00 (Mensual)",""
"1762088105-219","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2","","","Presencial y remoto",""
"1762088105-220","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2","","","Presencial y remoto",""
"1762088105-221","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2","","","Presencial y remoto",""
"1762088108-222","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Analista Control Gestión Personas","","",""
"1762088108-223","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Práctica en Eficiencia Operacional para Ingenieros/as en Control de Gestión y/o Civil Industrial","","",""
"1762088108-224","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Jefe de Gestión y Control Operacional","","",""
"1762088108-225","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Analista Control de Gestión (Área Soporte Operacional)","","",""
"1762088108-226","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Analista Control de Gestión","","",""
"1762088108-227","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Ingeniero para Control de Gestión de Mantenimiento para La Unión.","","",""
"1762088108-228","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Ingeniero Civil Industrial con experiencia en Control de Gestión de Mantenimiento.","","",""
"1762088108-229","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Ingeniero Control de Gestión de Mantenimiento.","","",""
"1762088108-230","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Analista de control de gestión (Ingeniero en Información y  control de gestión)","","",""
"1762088108-231","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Analista Control de Gestión","","",""
"1762088108-232","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Ingeniero control de gestión Junior","","",""
"1762088108-233","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Práctica Profesional","","",""
"1762088108-234","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Especialista Control de Gestión (Las Condes)","","",""
"1762088108-235","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Ing. Eléctrico Auditor  y Control de Gestión (Las Condes)","","",""
"1762088108-236","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Analista control de gestión o Ing. Informática control gestión","","",""
"1762088108-237","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Control de gestión y procesos de planta","","",""
"1762088108-238","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Ingeniero de Datos y Control de Gestión","","",""
"1762088108-239","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Ingeniero en Control de Gestión","","",""
"1762088108-240","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Ingeniero en gestión y control de procesos","","",""
"1762088108-241","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","Asistente de control de asistencia y gestión.","","",""
"1762088108-242","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","","Buscamos Analista de Control de Gestión para apoyar cierres, budget/forecast y análisis de desvíos (precio/mix/volumen/costos), construyendo tableros en Power BI/Excel y reportes gerenciales.

Funciones:

Análisis P&L y KPIs por unidad de negocio/centro de costo.

Budget, forecast y seguimiento de desvíos.

Tableros BI (Power BI/DAX) y automatización de informes.

Apoyo en costeo (estándar/real/ABC) y proyectos de eficiencia.

Coordinación con Finanzas, Comercial y Operaciones.

Requisitos:

24 años en controlling/finanzas.

Excel avanzado; Power BI (DAX) intermedio; deseable SQL/Power Query.

Conocimiento de costeo y KPIs de margen/eficiencia.

Experiencia con ERP (SAP/Oracle/Softland u otro).","",""
"1762088108-243","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","","","$ 350.000,00 (Mensual)",""
"1762088108-244","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","","","$ 1.100.000,00 (Mensual)",""
"1762088108-245","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","","","$ 1.050.000,00 (Mensual)",""
"1762088108-246","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","","","$ 200.000,00 (Mensual)",""
"1762088108-247","https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405","","","$ 1.100.000,00 (Mensual)",""
