title,descripcion,salario,experience_text,url,company,location,source,salario_numerico
Analista de Importaciones / Proyectos 6 Meses / Huechuraba,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6,No especificada,Chile,Computrabajo,0.0
Analista Riesgos y Control,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=6,No especificada,Chile,Computrabajo,0.0
Especialista Funcional y de Negocio,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Ingeniero de Datos Senior,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Analista Financiero,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Gerente de contabilidad,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Líder de Producto Digital,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Ingeniero de Integración de Datos / Analista BI,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Analista Gestión RRHH,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Analista de Riesgo Operacional / Retail,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Analista de riesgos y control interno auditoria,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Ingeniero Comercial Junior – Santiago Centro,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Analista de Operaciones  Corredora de Bolsa,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Ingeniero de Procesos BI en Tableau,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Analista de BI en Tableau,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Ingeniero de BI en Tableau,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Ingeniero control Gestión en Tableau,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Analista de Control de Gestión en Tableau,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Analista Funcional,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=5,No especificada,Chile,Computrabajo,0.0
Analista qa,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4,No especificada,Chile,Computrabajo,0.0
Soporte Ecommerce,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4,No especificada,Chile,Computrabajo,0.0
Analista de Recursos Humanos Antofagasta,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4,No especificada,Chile,Computrabajo,0.0
analista sgi,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4,No especificada,Chile,Computrabajo,0.0
Contador vaciado de balances,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4,No especificada,Chile,Computrabajo,0.0
Analista,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4,No especificada,Chile,Computrabajo,0.0
Data Analyst con experiencia en Retail,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4,No especificada,Chile,Computrabajo,0.0
Ingeniero en Información y  control de gestión (Analista de control de gestión),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4,No especificada,Chile,Computrabajo,0.0
Analista de Control Operacional,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4,No especificada,Chile,Computrabajo,0.0
Analista QA,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4,No especificada,Chile,Computrabajo,0.0
Analista de riesgo y cambio climático,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4,No especificada,Chile,Computrabajo,0.0
Analista de Procesos y Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4,No especificada,Chile,Computrabajo,0.0
Analista Sistema HR SR,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=4,No especificada,Chile,Computrabajo,0.0
Recién titulado de la carrera Ingeniero información y control de gestión (NO es informatico),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3,No especificada,Chile,Computrabajo,0.0
Analista de Inteligencia de Negocios,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3,No especificada,Chile,Computrabajo,0.0
Analista de Balances,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3,No especificada,Chile,Computrabajo,0.0
Analista de Infraestructura de TI,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3,No especificada,Chile,Computrabajo,0.0
Analista de Planificación Financiera (Proyecto),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3,No especificada,Chile,Computrabajo,0.0
Analista vaciado de balances,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3,No especificada,Chile,Computrabajo,0.0
Desarrollador de Software J2EE,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3,No especificada,Chile,Computrabajo,0.0
"Responsable de Nómina, Híbrido, Las Condes",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3,No especificada,Chile,Computrabajo,0.0
Desarrollador Java – Sistema de Gestión Interna,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3,No especificada,Chile,Computrabajo,0.0
Ejecutivo/a de Admisión de Créditos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3,No especificada,Chile,Computrabajo,0.0
Administrativo de Operaciones Sector Financiero,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3,No especificada,Chile,Computrabajo,0.0
Analista de Operaciones Financieras / Medios de Pago,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3,No especificada,Chile,Computrabajo,0.0
Analista de Operaciones Financieras,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=3,No especificada,Chile,Computrabajo,0.0
Analista de Operaciones – Seguros Colectivos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2,No especificada,Chile,Computrabajo,0.0
Analista de Gestión de Riesgos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2,No especificada,Chile,Computrabajo,0.0
Asistente comercial experiencia en consumo masivo,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2,No especificada,Chile,Computrabajo,0.0
Analista en Data y Procesos Financieros,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2,No especificada,Chile,Computrabajo,0.0
Analista Comercial Junior – Santiago Centro,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2,No especificada,Chile,Computrabajo,0.0
Analista de Desarrollo Organizacional,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2,No especificada,Chile,Computrabajo,0.0
Ingeniero control de gestión Junior o Analista control de Gestión Junior,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio?p=2,No especificada,Chile,Computrabajo,0.0
Analista de procesos de negocios,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio,No especificada,Chile,Computrabajo,0.0
Analista de Pricing Senior,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio,No especificada,Chile,Computrabajo,0.0
"Programador/a Junior, Huechuraba",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio,No especificada,Chile,Computrabajo,0.0
Analista Funcional TI,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio,No especificada,Chile,Computrabajo,0.0
Analista de control de gestión (Ingeniero en Información y  control de gestión),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio,No especificada,Chile,Computrabajo,0.0
Analista Logístico para Pudahuel,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio,No especificada,Chile,Computrabajo,0.0
Ingeniero control de gestión Junior,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio,No especificada,Chile,Computrabajo,0.0
Analista Planificación Zonal (base Concepción),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio,No especificada,Chile,Computrabajo,0.0
Analista de Riesgos Gestión de Riesgo Operacional Plazo Fijo,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio,No especificada,Chile,Computrabajo,0.0
Ingeniero de Proyectos TI,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio,No especificada,Chile,Computrabajo,0.0
Analista de operaciones,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio,No especificada,Chile,Computrabajo,0.0
Analista Técnico ServiceNow / ITSM,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-analista-de-procesos-de-negocio,No especificada,Chile,Computrabajo,0.0
Encargado de Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
Analista de Datos y Control de Gestión Financiero,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
Asistente de Control de Gestión y Administración,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
Analista de Contratos y Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
Responsable de Control de Gestión y Administración,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
Ingeniero/a Gestión y Control de Costos Turno 4x3,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
Analista Control de Gestión Contable – Rancagua,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
Coordinador/a de Estudios y Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
Ingeniero en control de gestión o contador auditor,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
Ing. Eléctrico Auditor  y Control de Gestión (Las Condes),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
"Asesor Evaluación, Estudios y Control de Gestión",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
Asesor de Evaluación y Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
Asesor de Estudios y Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
Analista de Stock,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=8,No especificada,Chile,Computrabajo,0.0
Práctica Profesional,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Analista Control de Gestión Copiapó,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Ingeniero Control de Gestión para La Unión.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Analista Sr de Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Analista Gestión y Control Procesos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Analista de Reportabilidad y control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Analista de Control de Gestión Junior,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Ingeniero Control Gestión C,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Analista de control de gestión 5x2 Mineria,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Ingeniero con experiencia en Control de Gestión de Mantenimiento.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Analista Control Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Analista de Cobranzas y Control de Gestión (Las Condes),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Analista de Control Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Apoyo Control y Gestión Boletas de Garantía Pudahuel,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Analista control de gestión Magallanes,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=7,No especificada,Chile,Computrabajo,0.0
Asistente de Control y Gestión Área Garantía Híbrido Pudahuel Rubro Eléctrico,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0
Práctica en control de gestión/ Análisis de datos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0
Jefe Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0
Práctica Profesional – Área control de gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0
Analista de Control de Gestión – RR.HH.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0
Analista de Presupuesto y Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0
Analista de Control de Gestión y Operacional,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0
Jefe control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0
Ingeniero control de gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0
Administrativa Jr (Control de Gestión),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0
analista de control de gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0
Practica Control de Gestion  TI para nuestro cliente Latam Airlines,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=6,No especificada,Chile,Computrabajo,0.0
Analista de control y gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0
Control y Gestion,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0
"Especialista Control Gestión/ Ingeniero, Proyecto RM",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0
Ingeniero/a Senior Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0
Ingeniero Control Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0
Control Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0
Analista control de gestión o Ing. Informática control gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0
Buscamos Practicante para el área de Operaciones y Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=5,No especificada,Chile,Computrabajo,0.0
Control de Gestión y Seguridad en flota,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Ingeniero en Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Titulado Ingeniero en Información y control de gestión Junior (máximo 1 año de experiencia),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Responsable de Administración y Control de Gestión – Las Condes,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Ingeniero/a de control de gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Contador Auditor – control de gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Analista control gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Ingeniero en Control de Gestión / Lun a vie $1.300.000 líquidos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Práctica en Eficiencia Operacional Ingenieros en Control de Gestión o Civil Industrial,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Subgerente Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Alumno en práctica Ingeniería,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Analista de Control Gestión Senior,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Ingeniero/a en Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Jefe Control y Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Ingeniero de Control y Gestión de Proyectos Minera los Pelambres,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=4,No especificada,Chile,Computrabajo,0.0
Analista de Reportabilidad y Control de Gestión/4x3/Calama/Sin pernoctación,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0
Analista de control de gestión / Maipu,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0
Analista de Control de Gestión (Proyecto),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0
"Practica profesional: Técnico o Ingeniería en Logística,",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0
Analista de Control de Gestión y Compensaciones,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0
"Ingeniero Analista de Licitaciones, Propuestas y Control de Gestión de Proyectos Mineros en Santiago",nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0
Practica control de gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0
Ingeniero Control de Gestion Mineria Antofagasta,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0
Ingeniero Control Gestion de Mantenimiento,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=3,No especificada,Chile,Computrabajo,0.0
Ingeniero Control de Gestión Comercial para Colun.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0
Control de gestión y apoyo Administrativo,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0
Analista control de gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0
Control de gestión de Mantenimiento experiencia SAP y minería,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0
Analista de Control de Gestión – Recolección,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0
Ingeniero  para Control de Gestión de Mantenimiento Industrial en La Unión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0
Asistente de Administración y Control de Gestión – Las Condes,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0
Ingeniero de Estudios/Área: Control de Gestión/Providencia,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti?p=2,No especificada,Chile,Computrabajo,0.0
Analista Control Gestión Personas,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0
Práctica en Eficiencia Operacional para Ingenieros/as en Control de Gestión y/o Civil Industrial,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0
Jefe de Gestión y Control Operacional,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0
Analista Control de Gestión (Área Soporte Operacional),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0
Ingeniero para Control de Gestión de Mantenimiento para La Unión.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0
Ingeniero Civil Industrial con experiencia en Control de Gestión de Mantenimiento.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0
Ingeniero Control de Gestión de Mantenimiento.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0
Especialista Control de Gestión (Las Condes),nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0
Control de gestión y procesos de planta,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0
Ingeniero de Datos y Control de Gestión,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0
Ingeniero en gestión y control de procesos,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0
Asistente de control de asistencia y gestión.,nan,nan,nan,https://cl.computrabajo.com/trabajo-de-control-de-gestion-ti#9B8E079DECD2D9BF61373E686DCF3405,No especificada,Chile,Computrabajo,0.0
Senior Sales Account Executive,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0
Consultant,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0
Global Data Analyst,nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0
Operations Finance Analyst (Casablanca),nan,nan,,https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=50&vjk=5de91dd748ef2c1b,No especificada,Chile,Indeed,0.0
